"file","parser","ok","error","warnings","n_rows"
"NM_0_0006.lst","ofv",TRUE,NA,NA,NA
"NM_0_0006.lst","condn",TRUE,NA,NA,NA
"NM_0_0007.lst","read_lst_file",TRUE,NA,NA,74
"NM_0_0007.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0007.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0007.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0007.lst","ofv",TRUE,NA,NA,NA
"NM_0_0007.lst","condn",TRUE,NA,NA,NA
"NM_0_0008.lst","read_lst_file",TRUE,NA,NA,74
"NM_0_0008.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0008.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0008.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0008.lst","ofv",TRUE,NA,NA,NA
"NM_0_0008.lst","condn",TRUE,NA,NA,NA
"NM_0_0009.lst","read_lst_file",TRUE,NA,NA,74
"NM_0_0009.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0009.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0009.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0009.lst","ofv",TRUE,NA,NA,NA
"NM_0_0009.lst","condn",TRUE,NA,NA,NA
"NM_0_001.lst","read_lst_file",TRUE,NA,NA,74
"NM_0_001.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001.lst","ofv",TRUE,NA,NA,NA
"NM_0_001.lst","condn",TRUE,NA,NA,NA
"NM_0_001_1038.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_1038.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_1038.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_1038.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_1038.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_1038.lst","condn",TRUE,NA,NA,NA
"NM_0_001_1199.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_1199.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_1199.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_1199.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_1199.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_1199.lst","condn",TRUE,NA,NA,NA
"NM_0_001_120.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_120.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_120.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_120.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_120.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_120.lst","condn",TRUE,NA,NA,NA
"NM_0_001_1360.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_1360.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_1360.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_1360.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_1360.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_1360.lst","condn",TRUE,NA,NA,NA
"NM_0_001_1521.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_1521.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_1521.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_1521.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_1521.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_1521.lst","condn",TRUE,NA,NA,NA
"NM_0_001_1682.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_1682.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_1682.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_1682.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_1682.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_1682.lst","condn",TRUE,NA,NA,NA
"NM_0_001_1843.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_1843.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_1843.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_1843.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_1843.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_1843.lst","condn",TRUE,NA,NA,NA
"NM_0_001_2004.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_2004.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2004.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2004.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2004.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_2004.lst","condn",TRUE,NA,NA,NA
"NM_0_001_2165.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_2165.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2165.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2165.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2165.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_2165.lst","condn",TRUE,NA,NA,NA
"NM_0_001_2326.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_2326.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2326.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2326.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2326.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_2326.lst","condn",TRUE,NA,NA,NA
"NM_0_001_233.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_233.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_233.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_233.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_233.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_233.lst","condn",TRUE,NA,NA,NA
"NM_0_001_2487.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_2487.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2487.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2487.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2487.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_2487.lst","condn",TRUE,NA,NA,NA
"NM_0_001_2648.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_2648.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2648.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2648.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2648.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_2648.lst","condn",TRUE,NA,NA,NA
"NM_0_001_2809.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_2809.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2809.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2809.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2809.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_2809.lst","condn",TRUE,NA,NA,NA
"NM_0_001_2970.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_2970.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2970.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2970.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_2970.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_2970.lst","condn",TRUE,NA,NA,NA
"NM_0_001_3131.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_3131.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_3131.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_3131.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_3131.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_3131.lst","condn",TRUE,NA,NA,NA
"NM_0_001_3292.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_3292.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_3292.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_3292.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_3292.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_3292.lst","condn",TRUE,NA,NA,NA
"NM_0_001_3453.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_3453.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_3453.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_3453.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_3453.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_3453.lst","condn",TRUE,NA,NA,NA
"NM_0_001_3614.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_3614.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_3614.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_3614.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_3614.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_3614.lst","condn",TRUE,NA,NA,NA
"NM_0_001_3775.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_3775.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_3775.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_3775.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_3775.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_3775.lst","condn",TRUE,NA,NA,NA
"NM_0_001_3936.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_3936.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_3936.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_3936.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_3936.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_3936.lst","condn",TRUE,NA,NA,NA
"NM_0_001_394.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_394.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_394.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_394.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_394.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_394.lst","condn",TRUE,NA,NA,NA
"NM_0_001_4097.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_4097.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_4097.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_4097.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_4097.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_4097.lst","condn",TRUE,NA,NA,NA
"NM_0_001_4258.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_4258.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_4258.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_4258.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_4258.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_4258.lst","condn",TRUE,NA,NA,NA
"NM_0_001_4419.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_4419.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_4419.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_4419.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_4419.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_4419.lst","condn",TRUE,NA,NA,NA
"NM_0_001_4580.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_4580.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_4580.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_4580.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_4580.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_4580.lst","condn",TRUE,NA,NA,NA
"NM_0_001_4741.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_4741.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_4741.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_4741.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_4741.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_4741.lst","condn",TRUE,NA,NA,NA
"NM_0_001_555.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_555.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_555.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_555.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_555.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_555.lst","condn",TRUE,NA,NA,NA
"NM_0_001_716.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_716.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_716.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_716.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_716.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_716.lst","condn",TRUE,NA,NA,NA
"NM_0_001_877.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_001_877.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_877.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_877.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_001_877.lst","ofv",TRUE,NA,NA,NA
"NM_0_001_877.lst","condn",TRUE,NA,NA,NA
"NM_0_0010.lst","read_lst_file",TRUE,NA,NA,74
"NM_0_0010.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0010.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0010.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0010.lst","ofv",TRUE,NA,NA,NA
"NM_0_0010.lst","condn",TRUE,NA,NA,NA
"NM_0_0011.lst","read_lst_file",TRUE,NA,NA,74
"NM_0_0011.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0011.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0011.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0011.lst","ofv",TRUE,NA,NA,NA
"NM_0_0011.lst","condn",TRUE,NA,NA,NA
"NM_0_0012.lst","read_lst_file",TRUE,NA,NA,74
"NM_0_0012.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0012.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0012.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0012.lst","ofv",TRUE,NA,NA,NA
"NM_0_0012.lst","condn",TRUE,NA,NA,NA
"NM_0_0013.lst","read_lst_file",TRUE,NA,NA,74
"NM_0_0013.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0013.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0013.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_0013.lst","ofv",TRUE,NA,NA,NA
"NM_0_0013.lst","condn",TRUE,NA,NA,NA
"NM_0_0014.lst","read_lst_file",TRUE,NA,NA,74
